time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.commanded,.measured
2018/07/18/15:58:14.968145,3694,1531943894,967778023,NED,28.0299987793,37.9223556519
2018/07/18/15:58:15.006823,3695,1531943895,6384509,NED,28.0199985504,37.9223556519
2018/07/18/15:58:15.079483,3696,1531943895,78590369,NED,25.4300003052,37.9223556519
2018/07/18/15:58:15.112175,3697,1531943895,111567798,NED,25.4200000763,37.9223556519
2018/07/18/15:58:15.169720,3698,1531943895,169327353,NED,22.6700000763,37.9223556519
2018/07/18/15:58:15.232259,3699,1531943895,231712106,NED,22.6599998474,37.5474815369
2018/07/18/15:58:15.296122,3700,1531943895,295315277,NED,19.7399997711,37.5474815369
2018/07/18/15:58:15.314628,3701,1531943895,309213012,NED,19.7399997711,37.5474815369
2018/07/18/15:58:15.372467,3702,1531943895,372129631,NED,17.4200000763,37.5474815369
2018/07/18/15:58:15.409697,3703,1531943895,409306181,NED,17.4200000763,37.5474815369
2018/07/18/15:58:15.462845,3704,1531943895,462150047,NED,15.1799993515,37.5474815369
2018/07/18/15:58:15.617986,3705,1531943895,617321265,NED,12.5500001907,37.5474815369
2018/07/18/15:58:15.660896,3706,1531943895,654635734,NED,12.5500001907,37.5474815369
2018/07/18/15:58:15.720657,3707,1531943895,719907814,NED,10.1300001144,37.5474815369
2018/07/18/15:58:15.745375,3708,1531943895,744808564,NED,10.1300001144,26.7849617004
2018/07/18/15:58:15.832130,3709,1531943895,828234493,NED,7.94000005722,26.7849617004
2018/07/18/15:58:15.905380,3710,1531943895,895467224,NED,5.67000007629,26.7849617004
2018/07/18/15:58:15.935301,3711,1531943895,934888613,NED,5.67000007629,26.7849617004
2018/07/18/15:58:15.989237,3712,1531943895,988329368,NED,3.58999991417,26.7849617004
2018/07/18/15:58:16.046322,3713,1531943896,45141415,NED,3.58999991417,26.7849617004
2018/07/18/15:58:16.110539,3714,1531943896,109912030,NED,1.75,26.7849617004
2018/07/18/15:58:16.166356,3715,1531943896,165774263,NED,1.75,26.7849617004
2018/07/18/15:58:16.198122,3716,1531943896,197491034,NED,0.280000001192,15.2299528122
2018/07/18/15:58:16.227571,3717,1531943896,226839575,NED,0.280000001192,15.2299528122
2018/07/18/15:58:16.325521,3718,1531943896,324432452,NED,-0.849999964237,15.2299528122
2018/07/18/15:58:16.373237,3719,1531943896,371444799,NED,-0.849999964237,15.2299528122
2018/07/18/15:58:16.397683,3720,1531943896,396870983,NED,-1.84999990463,15.2299528122
2018/07/18/15:58:16.478491,3721,1531943896,477742605,NED,-2.54999995232,15.2299528122
2018/07/18/15:58:16.516709,3722,1531943896,513607778,NED,-2.54999995232,15.2299528122
2018/07/18/15:58:16.535399,3723,1531943896,535099669,NED,-2.55999994278,15.2299528122
2018/07/18/15:58:16.601644,3724,1531943896,600318471,NED,-3.23000001907,6.90464544296
2018/07/18/15:58:16.656188,3725,1531943896,655920611,NED,-3.23000001907,6.90464544296
2018/07/18/15:58:16.692701,3726,1531943896,692203700,NED,-3.77999997139,6.90464544296
2018/07/18/15:58:16.745629,3727,1531943896,741130457,NED,-3.77999997139,6.90464544296
2018/07/18/15:58:16.808768,3728,1531943896,807259969,NED,-4.19000005722,6.90464544296
2018/07/18/15:58:16.856764,3729,1531943896,856140231,NED,-4.19000005722,6.90464544296
2018/07/18/15:58:16.910826,3730,1531943896,907514610,NED,-4.61999988556,6.90464544296
2018/07/18/15:58:16.983964,3731,1531943896,983095666,NED,-5.03999996185,6.90464544296
2018/07/18/15:58:17.001546,3732,1531943896,998952547,NED,-5.03999996185,6.90464544296
2018/07/18/15:58:17.082927,3733,1531943897,81962450,NED,-5.25999975204,2.55550813675
2018/07/18/15:58:17.118639,3734,1531943897,115647456,NED,-5.25999975204,2.55550813675
2018/07/18/15:58:17.165092,3735,1531943897,164576262,NED,-5.25999975204,2.55550813675
2018/07/18/15:58:17.211541,3736,1531943897,209224027,NED,-5.60999965668,2.55550813675
2018/07/18/15:58:17.232077,3737,1531943897,230953644,NED,-5.59999990463,2.55550813675
2018/07/18/15:58:17.288009,3738,1531943897,286950469,NED,-5.80999994278,2.55550813675
2018/07/18/15:58:17.334076,3739,1531943897,333582756,NED,-5.80999994278,2.55550813675
2018/07/18/15:58:17.394054,3740,1531943897,393628464,NED,-5.90000009537,2.55550813675
2018/07/18/15:58:17.449215,3741,1531943897,448188888,NED,-5.90000009537,2.55550813675
2018/07/18/15:58:17.525574,3742,1531943897,525061067,NED,-5.85999965668,2.55550813675
2018/07/18/15:58:17.544104,3743,1531943897,543637503,NED,-5.85999965668,2.55550813675
2018/07/18/15:58:17.669856,3744,1531943897,668557314,NED,-5.76999998093,-1.66602933407
2018/07/18/15:58:17.716747,3745,1531943897,713222423,NED,-5.50999975204,-1.66602933407
2018/07/18/15:58:17.769347,3746,1531943897,768333945,NED,-5.50999975204,-1.66602933407
2018/07/18/15:58:17.792322,3747,1531943897,791423707,NED,-5.08999967575,-1.66602933407
2018/07/18/15:58:17.848841,3748,1531943897,848186699,NED,-5.08999967575,-1.66602933407
2018/07/18/15:58:17.893938,3749,1531943897,892999646,NED,-4.61000013351,-1.66602933407
2018/07/18/15:58:17.943481,3750,1531943897,942915994,NED,-4.61000013351,-1.66602933407
2018/07/18/15:58:17.986001,3751,1531943897,985429478,NED,-4.15999984741,-1.66602933407
2018/07/18/15:58:18.068161,3752,1531943898,67235332,NED,-4.17000007629,-5.40122699738
2018/07/18/15:58:18.116694,3753,1531943898,110182860,NED,-3.77999997139,-5.40122699738
2018/07/18/15:58:18.165683,3754,1531943898,164855444,NED,-3.77999997139,-5.40122699738
2018/07/18/15:58:18.204339,3755,1531943898,200228176,NED,-3.29999995232,-5.40122699738
2018/07/18/15:58:18.242411,3756,1531943898,241866311,NED,-3.29999995232,-5.40122699738
2018/07/18/15:58:18.318976,3757,1531943898,318306079,NED,-2.80999994278,-5.40122699738
2018/07/18/15:58:18.336209,3758,1531943898,335924126,NED,-2.80999994278,-5.40122699738
2018/07/18/15:58:18.399239,3759,1531943898,398203634,NED,-2.28999996185,-5.40122699738
2018/07/18/15:58:18.443258,3760,1531943898,442639498,NED,-2.28999996185,-5.40122699738
2018/07/18/15:58:18.489409,3761,1531943898,488525747,NED,-1.73000001907,-3.63130545616
2018/07/18/15:58:18.525399,3762,1531943898,524667782,NED,-1.73000001907,-3.63130545616
2018/07/18/15:58:18.589182,3763,1531943898,588758470,NED,-1.26999998093,-3.63130545616
2018/07/18/15:58:18.700759,3764,1531943898,696935107,NED,-0.930000007153,-3.63130545616
2018/07/18/15:58:18.734179,3765,1531943898,733708527,NED,-0.930000007153,-3.63130545616
2018/07/18/15:58:18.768760,3766,1531943898,768163669,NED,-0.560000002384,-3.63130545616
2018/07/18/15:58:18.817492,3767,1531943898,814508248,NED,-0.560000002384,-3.63130545616
2018/07/18/15:58:18.864188,3768,1531943898,863536254,NED,-0.560000002384,-3.63130545616
2018/07/18/15:58:18.973753,3769,1531943898,968781114,NED,-0.239999994636,-1.78763616085
2018/07/18/15:58:18.998152,3770,1531943898,997327713,NED,-0.070000000298,-1.78763616085
2018/07/18/15:58:19.035719,3771,1531943899,35133058,NED,-0.070000000298,-1.78763616085
2018/07/18/15:58:19.093259,3772,1531943899,92289232,NED,0.070000000298,-1.78763616085
2018/07/18/15:58:19.167800,3773,1531943899,167454712,NED,0.070000000298,-1.78763616085
2018/07/18/15:58:19.246995,3774,1531943899,246117337,NED,0.199999988079,-1.78763616085
2018/07/18/15:58:19.290813,3775,1531943899,289758843,NED,0.310000002384,-1.39276349545
2018/07/18/15:58:19.337156,3776,1531943899,336834455,NED,0.310000002384,-1.39276349545
2018/07/18/15:58:19.388820,3777,1531943899,387614378,NED,0.459999978542,-1.39276349545
2018/07/18/15:58:19.440723,3778,1531943899,435782202,NED,0.459999978542,-1.39276349545
2018/07/18/15:58:19.486679,3779,1531943899,485732566,NED,0.599999964237,-1.39276349545
2018/07/18/15:58:19.557890,3780,1531943899,556870154,NED,0.599999964237,-1.39276349545
2018/07/18/15:58:19.612393,3781,1531943899,611918959,NED,0.729999959469,-1.39276349545
2018/07/18/15:58:19.650762,3782,1531943899,650417800,NED,0.729999959469,-1.39276349545
2018/07/18/15:58:19.736275,3783,1531943899,735433636,NED,0.899999976158,-1.57999563217
2018/07/18/15:58:19.807580,3784,1531943899,806570648,NED,0.979999959469,-1.57999563217
2018/07/18/15:58:19.856731,3785,1531943899,855818973,NED,0.979999959469,-1.57999563217
2018/07/18/15:58:19.886881,3786,1531943899,886360110,NED,1.11000001431,-1.57999563217
2018/07/18/15:58:19.937679,3787,1531943899,937231648,NED,1.11000001431,-1.57999563217
2018/07/18/15:58:19.984671,3788,1531943899,983862177,NED,1.14999997616,-1.57999563217
2018/07/18/15:58:20.045775,3789,1531943900,44985891,NED,1.14999997616,-1.57999563217
2018/07/18/15:58:20.080473,3790,1531943900,79625992,NED,1.17999994755,-1.57999563217
2018/07/18/15:58:20.135236,3791,1531943900,134440848,NED,1.17999994755,-0.114080913365
2018/07/18/15:58:20.206346,3792,1531943900,204576336,NED,1.27999997139,-0.114080913365
2018/07/18/15:58:20.238958,3793,1531943900,238297311,NED,1.27999997139,-0.114080913365
2018/07/18/15:58:20.282131,3794,1531943900,281717859,NED,1.33999991417,-0.114080913365
2018/07/18/15:58:20.316138,3795,1531943900,306090968,NED,1.33999991417,-0.114080913365
2018/07/18/15:58:20.343061,3796,1531943900,342630056,NED,1.33999991417,-0.114080913365
2018/07/18/15:58:20.393225,3797,1531943900,389774148,NED,1.36000001431,-0.114080913365
2018/07/18/15:58:20.431915,3798,1531943900,430796899,NED,1.36000001431,-0.114080913365
2018/07/18/15:58:20.526202,3799,1531943900,520913800,NED,1.32999992371,-0.114080913365
2018/07/18/15:58:20.543295,3800,1531943900,542955063,NED,1.32999992371,-0.114080913365
2018/07/18/15:58:20.570122,3801,1531943900,569832529,NED,1.26999998093,1.5948574543
2018/07/18/15:58:20.627939,3802,1531943900,627143517,NED,1.26999998093,1.5948574543
2018/07/18/15:58:20.676619,3803,1531943900,676073158,NED,1.05999994278,1.5948574543
2018/07/18/15:58:20.777789,3804,1531943900,776718392,NED,0.810000002384,1.5948574543
2018/07/18/15:58:20.835125,3805,1531943900,832749138,NED,0.810000002384,1.5948574543
2018/07/18/15:58:20.878958,3806,1531943900,878237568,NED,0.289999991655,1.5948574543
2018/07/18/15:58:20.922422,3807,1531943900,921356072,NED,0.289999991655,1.5948574543
2018/07/18/15:58:20.972436,3808,1531943900,966718391,NED,0.289999991655,1.5948574543
2018/07/18/15:58:21.010427,3809,1531943901,9767712,NED,-0.140000000596,2.74295711517
2018/07/18/15:58:21.063395,3810,1531943901,62606623,NED,-0.140000000596,2.74295711517
2018/07/18/15:58:21.103433,3811,1531943901,102513994,NED,-0.550000011921,2.74295711517
2018/07/18/15:58:21.137336,3812,1531943901,136968369,NED,-0.550000011921,2.74295711517
2018/07/18/15:58:21.206868,3813,1531943901,206089118,NED,-0.789999961853,2.74295711517
2018/07/18/15:58:21.246229,3814,1531943901,245760396,NED,-0.789999961853,2.74295711517
2018/07/18/15:58:21.321928,3815,1531943901,318792845,NED,-1.15999996662,2.74295711517
2018/07/18/15:58:21.345774,3816,1531943901,345160653,NED,-1.15999996662,2.74295711517
2018/07/18/15:58:21.405507,3817,1531943901,404933152,NED,-1.35000002384,2.74295711517
2018/07/18/15:58:21.440090,3818,1531943901,435969612,NED,-1.35000002384,2.74295711517
2018/07/18/15:58:21.497097,3819,1531943901,496339448,NED,-1.40999996662,0.987436830997
2018/07/18/15:58:21.555192,3820,1531943901,554634971,NED,-1.40999996662,0.987436830997
2018/07/18/15:58:21.594681,3821,1531943901,594119243,NED,-1.40999996662,0.987436830997
2018/07/18/15:58:21.638516,3822,1531943901,637920332,NED,-1.40999996662,0.987436830997
2018/07/18/15:58:21.689690,3823,1531943901,689016541,NED,-1.25,0.987436830997
2018/07/18/15:58:21.719566,3824,1531943901,718956278,NED,-1.25,0.987436830997
2018/07/18/15:58:21.762259,3825,1531943901,761803618,NED,-1.25,0.987436830997
2018/07/18/15:58:21.811738,3826,1531943901,811033255,NED,-1.07999992371,0.987436830997
2018/07/18/15:58:21.840044,3827,1531943901,839487152,NED,-1.07999992371,0.987436830997
2018/07/18/15:58:21.933655,3828,1531943901,933124080,NED,-0.939999997616,0.987436830997
2018/07/18/15:58:21.952194,3829,1531943901,951806724,NED,-0.939999997616,-1.77351927757
2018/07/18/15:58:22.007406,3830,1531943902,6199409,NED,-0.819999992847,-1.77351927757
2018/07/18/15:58:22.062416,3831,1531943902,61787602,NED,-0.819999992847,-1.77351927757
2018/07/18/15:58:22.099541,3832,1531943902,95022407,NED,-0.759999990463,-1.77351927757
2018/07/18/15:58:22.146648,3833,1531943902,146338999,NED,-0.759999990463,-1.77351927757
2018/07/18/15:58:22.167915,3834,1531943902,167428624,NED,-0.709999978542,-1.77351927757
2018/07/18/15:58:22.247838,3835,1531943902,246913164,NED,-0.709999978542,-1.77351927757
2018/07/18/15:58:22.314440,3836,1531943902,313788082,NED,-0.819999992847,-1.27421367168
2018/07/18/15:58:22.341957,3837,1531943902,341358149,NED,-0.819999992847,-1.27421367168
2018/07/18/15:58:22.382406,3838,1531943902,381022867,NED,-0.75,-1.27421367168
2018/07/18/15:58:22.445275,3839,1531943902,444800027,NED,-0.75,-1.27421367168
2018/07/18/15:58:22.465412,3840,1531943902,464576419,NED,-0.849999964237,-1.27421367168
2018/07/18/15:58:22.520146,3841,1531943902,517905084,NED,-0.849999964237,-1.27421367168
2018/07/18/15:58:22.545722,3842,1531943902,545083187,NED,-0.849999964237,-1.27421367168
2018/07/18/15:58:22.582751,3843,1531943902,582248317,NED,-0.789999961853,-1.27421367168
2018/07/18/15:58:22.635249,3844,1531943902,634433059,NED,-0.789999961853,-1.27421367168
2018/07/18/15:58:22.700451,3845,1531943902,699954584,NED,-0.639999985695,-1.5475949049
2018/07/18/15:58:22.775146,3846,1531943902,774506378,NED,-0.409999996424,-1.5475949049
2018/07/18/15:58:22.805299,3847,1531943902,799563864,NED,-0.409999996424,-1.5475949049
2018/07/18/15:58:22.824571,3848,1531943902,823631825,NED,-0.409999996424,-1.5475949049
2018/07/18/15:58:22.936901,3849,1531943902,936179268,NED,-0.209999993443,-1.5475949049
2018/07/18/15:58:22.951166,3850,1531943902,950770788,NED,-0.209999993443,-1.5475949049
2018/07/18/15:58:22.997156,3851,1531943902,996382386,NED,-0.0799999982119,-0.136765733361
2018/07/18/15:58:23.035119,3852,1531943903,34436211,NED,-0.0799999982119,-0.136765733361
2018/07/18/15:58:23.127049,3853,1531943903,125797838,NED,0.119999997318,-0.136765733361
2018/07/18/15:58:23.149342,3854,1531943903,145840308,NED,0.119999997318,-0.136765733361
2018/07/18/15:58:23.207504,3855,1531943903,206952313,NED,0.589999973774,-0.136765733361
2018/07/18/15:58:23.279312,3856,1531943903,278254927,NED,1.11000001431,-0.136765733361
2018/07/18/15:58:23.316323,3857,1531943903,316005268,NED,1.11000001431,-2.14163684845
2018/07/18/15:58:23.351641,3858,1531943903,350452444,NED,1.11000001431,-2.14163684845
2018/07/18/15:58:23.422669,3859,1531943903,421891057,NED,1.53999996185,-2.14163684845
2018/07/18/15:58:23.447034,3860,1531943903,446475428,NED,1.53999996185,-2.14163684845
2018/07/18/15:58:23.516659,3861,1531943903,516164716,NED,1.91999995708,-2.14163684845
2018/07/18/15:58:23.574121,3862,1531943903,573549594,NED,2.22000002861,-2.14163684845
2018/07/18/15:58:23.612720,3863,1531943903,609265909,NED,2.22000002861,-2.14163684845
2018/07/18/15:58:23.717537,3864,1531943903,716498627,NED,2.51999998093,-2.14163684845
2018/07/18/15:58:23.793740,3865,1531943903,791269620,NED,2.75,-2.14163684845
2018/07/18/15:58:23.829483,3866,1531943903,828834362,NED,2.75,-2.14163684845
2018/07/18/15:58:23.876552,3867,1531943903,875499933,NED,2.92999982834,-1.07872211933
2018/07/18/15:58:23.951415,3868,1531943903,950529322,NED,2.92999982834,-1.07872211933
2018/07/18/15:58:23.985615,3869,1531943903,985144785,NED,3.09999990463,-1.07872211933
2018/07/18/15:58:24.018927,3870,1531943904,18272616,NED,3.09999990463,-1.07872211933
2018/07/18/15:58:24.058401,3871,1531943904,57947768,NED,3.09999990463,-1.07872211933
2018/07/18/15:58:24.087578,3872,1531943904,87007227,NED,3.28999996185,-1.07872211933
2018/07/18/15:58:24.144310,3873,1531943904,143693874,NED,3.28999996185,-1.07872211933
2018/07/18/15:58:24.192010,3874,1531943904,191640583,NED,3.39999985695,-1.07872211933
2018/07/18/15:58:24.211570,3875,1531943904,211075060,NED,3.39999985695,-1.07872211933
2018/07/18/15:58:24.282717,3876,1531943904,282106222,NED,3.36999988556,-1.07872211933
2018/07/18/15:58:24.363694,3877,1531943904,358496718,NED,3.36999988556,1.33657693863
2018/07/18/15:58:24.375841,3878,1531943904,375160120,NED,3.39999985695,1.33657693863
2018/07/18/15:58:24.419470,3879,1531943904,418798493,NED,3.39999985695,1.33657693863
2018/07/18/15:58:24.481997,3880,1531943904,481466034,NED,3.34999990463,1.33657693863
2018/07/18/15:58:24.522686,3881,1531943904,519762129,NED,3.34999990463,1.33657693863
2018/07/18/15:58:24.566397,3882,1531943904,565829723,NED,3.32999992371,1.33657693863
2018/07/18/15:58:24.605368,3883,1531943904,604820403,NED,3.32999992371,1.33657693863
2018/07/18/15:58:24.678535,3884,1531943904,677685817,NED,3.39999985695,1.33657693863
2018/07/18/15:58:24.744060,3885,1531943904,739832788,NED,3.39999985695,1.65377509594
2018/07/18/15:58:24.867785,3886,1531943904,860639888,NED,3.48000001907,1.65377509594
2018/07/18/15:58:24.887611,3887,1531943904,887165775,NED,3.67999982834,1.65377509594
2018/07/18/15:58:24.972144,3888,1531943904,967205159,NED,3.90999984741,1.65377509594
2018/07/18/15:58:25.029415,3889,1531943905,28948135,NED,3.90999984741,1.65377509594
2018/07/18/15:58:25.093683,3890,1531943905,93017038,NED,4.17999982834,1.65377509594
2018/07/18/15:58:25.152100,3891,1531943905,151662352,NED,4.17999982834,-0.508598864079
2018/07/18/15:58:25.190729,3892,1531943905,190214092,NED,4.34999990463,-0.508598864079
2018/07/18/15:58:25.249451,3893,1531943905,248509138,NED,4.34999990463,-0.508598864079
2018/07/18/15:58:25.314868,3894,1531943905,314084360,NED,4.40999984741,-0.508598864079
2018/07/18/15:58:25.358350,3895,1531943905,356900726,NED,4.40999984741,-0.508598864079
2018/07/18/15:58:25.401438,3896,1531943905,400802296,NED,4.40999984741,-0.508598864079
2018/07/18/15:58:25.429900,3897,1531943905,429271747,NED,4.40999984741,-0.508598864079
2018/07/18/15:58:25.535635,3898,1531943905,534401963,NED,4.27999973297,-0.508598864079
2018/07/18/15:58:25.613057,3899,1531943905,612195548,NED,3.91999983788,3.80698728561
2018/07/18/15:58:25.629732,3900,1531943905,628962086,NED,3.91999983788,3.80698728561
2018/07/18/15:58:25.732218,3901,1531943905,731655304,NED,3.6099998951,3.80698728561
2018/07/18/15:58:25.786313,3902,1531943905,785862778,NED,3.39999985695,3.80698728561
2018/07/18/15:58:25.849367,3903,1531943905,848724846,NED,3.39999985695,3.80698728561
2018/07/18/15:58:25.903292,3904,1531943905,902734147,NED,3.28999996185,3.80698728561
2018/07/18/15:58:25.950629,3905,1531943905,947998006,NED,3.28999996185,4.11964225769
2018/07/18/15:58:25.989774,3906,1531943905,989408467,NED,3.23000001907,4.11964225769
2018/07/18/15:58:26.007648,3907,1531943906,6994740,NED,3.23000001907,4.11964225769
2018/07/18/15:58:26.071517,3908,1531943906,70778463,NED,3.15999984741,4.11964225769
2018/07/18/15:58:26.138868,3909,1531943906,138392448,NED,3.15999984741,4.11964225769
2018/07/18/15:58:26.177431,3910,1531943906,176667584,NED,3.0,4.11964225769
2018/07/18/15:58:26.217787,3911,1531943906,217314503,NED,3.0,4.11964225769
2018/07/18/15:58:26.285317,3912,1531943906,284993479,NED,2.58999991417,5.12575435638
2018/07/18/15:58:26.336759,3913,1531943906,335664353,NED,2.58999991417,5.12575435638
2018/07/18/15:58:26.393389,3914,1531943906,392665493,NED,2.07999992371,5.12575435638
