%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1531943895619032798,3705,1531943895617307153,NED,-14.6300001144,-134.877197266,2.40448713303,169
1531943895661359947,3706,1531943895654622902,NED,-14.6300001144,-134.877197266,2.40448713303,169
1531943895721518453,3707,1531943895719897286,NED,-14.75,-118.6460495,2.53806972504,169
1531943895747602325,3708,1531943895744798548,NED,-14.75,-118.6460495,2.53806972504,169
1531943895832436814,3709,1531943895828222269,NED,-14.8699998856,-87.2425079346,2.62712478638,168
1531943895905532073,3710,1531943895895453592,NED,-15.0,-77.2775650024,2.67165231705,167
1531943895938637788,3711,1531943895934879013,NED,-15.0,-77.2775650024,2.67165231705,167
1531943895989275374,3712,1531943895988317529,NED,-15.1399993896,-69.0841674805,2.67165231705,167
1531943896046354105,3713,1531943896045128775,NED,-15.1399993896,-69.0841674805,2.67165231705,167
1531943896110981010,3714,1531943896109902174,NED,-15.2999992371,-38.724899292,2.63825654984,166
1531943896166470095,3715,1531943896165764727,NED,-15.2999992371,-38.724899292,2.63825654984,166
1531943896198371984,3716,1531943896197481466,NED,-15.4600000381,-16.2496566772,2.58259725571,166
1531943896228128488,3717,1531943896226828631,NED,-15.4600000381,-16.2496566772,2.58259725571,166
1531943896325593720,3718,1531943896324422308,NED,-15.6199998856,30.6038856506,2.50467395782,165
1531943896373315914,3719,1531943896371430943,NED,-15.6199998856,30.6038856506,2.50467395782,165
1531943896397835548,3720,1531943896396861127,NED,-15.7699995041,61.3181114197,2.41561889648,165
1531943896479677911,3721,1531943896477729133,NED,-15.9099998474,95.2836990356,2.31543207169,164
1531943896516767551,3722,1531943896513599714,NED,-15.9099998474,95.2836990356,2.31543207169,164
1531943896538124692,3723,1531943896535092533,NED,-15.9099998474,95.2836990356,2.31543207169,164
1531943896601699992,3724,1531943896600310311,NED,-16.0200004578,125.686454773,2.20411324501,163
1531943896656334815,3725,1531943896655911459,NED,-16.0200004578,125.686454773,2.20411324501,163
1531943896694180350,3726,1531943896692194356,NED,-16.1000003815,152.314758301,2.08166241646,163
1531943896747508051,3727,1531943896741120601,NED,-16.1000003815,152.314758301,2.08166241646,163
1531943896809061613,3728,1531943896807250465,NED,-16.1499996185,169.15473938,1.97034358978,162
1531943896857368282,3729,1531943896856129095,NED,-16.1499996185,169.15473938,1.97034358978,162
1531943896910906380,3730,1531943896907504338,NED,-16.1599998474,199.831771851,1.84789288044,162
1531943896984045511,3731,1531943896983084850,NED,-16.1399993896,206.071182251,1.71431016922,161
1531943897001597094,3732,1531943896998942339,NED,-16.1399993896,206.071182251,1.71431016922,161
1531943897083143013,3733,1531943897081949011,NED,-16.1000003815,211.581710815,1.59185945988,161
1531943897118665983,3734,1531943897115637952,NED,-16.1000003815,211.581710815,1.59185945988,161
1531943897165848728,3735,1531943897164566918,NED,-16.0299987793,225.933074951,1.45827686787,160
1531943897213790025,3736,1531943897209214523,NED,-16.0299987793,225.933074951,1.45827686787,160
1531943897232932599,3737,1531943897230942989,NED,-16.0299987793,225.933074951,1.45827686787,160
1531943897288131864,3738,1531943897286938149,NED,-15.9299993515,247.076324463,1.32469427586,160
1531943897334153342,3739,1531943897333575044,NED,-15.9299993515,247.076324463,1.32469427586,160
1531943897395247710,3740,1531943897393616368,NED,-15.8099994659,239.472488403,1.19111168385,159
1531943897449766951,3741,1531943897448177048,NED,-15.8099994659,239.472488403,1.19111168385,159
1531943897525623557,3742,1531943897525052907,NED,-15.6700000763,228.210830688,1.0686609745,159
1531943897544220953,3743,1531943897543628063,NED,-15.6700000763,228.210830688,1.0686609745,159
1531943897670088689,3744,1531943897668542338,NED,-15.4899997711,208.686737061,0.946210205555,159
1531943897717419593,3745,1531943897713210999,NED,-15.3099994659,188.27772522,0.834891319275,158
1531943897769949799,3746,1531943897768322553,NED,-15.3099994659,188.27772522,0.834891319275,158
1531943897792757260,3747,1531943897791410427,NED,-15.1199998856,181.336395264,0.734704375267,158
1531943897849081281,3748,1531943897848174859,NED,-15.1199998856,181.336395264,0.734704375267,158
1531943897895783200,3749,1531943897892988158,NED,-14.9200000763,128.037734985,0.634517431259,157
1531943897943592018,3750,1531943897942904634,NED,-14.9200000763,128.037734985,0.634517431259,157
1531943897986111103,3751,1531943897985418662,NED,-14.7399997711,80.6565246582,0.556594252586,157
1531943898068638100,3752,1531943898067219908,NED,-14.7399997711,80.6565246582,0.556594252586,157
1531943898116821987,3753,1531943898110172844,NED,-14.5799999237,47.0736503601,0.489802926779,157
1531943898165947304,3754,1531943898164846068,NED,-14.4200000763,26.6176223755,0.434143483639,156
1531943898207968955,3755,1531943898200215280,NED,-14.4200000763,26.6176223755,0.434143483639,156
1531943898242563775,3756,1531943898241856551,NED,-14.4200000763,26.6176223755,0.434143483639,156
1531943898319617457,3757,1531943898318297792,NED,-14.2699995041,4.78448867798,0.389615952969,156
1531943898340666154,3758,1531943898335914814,NED,-14.2699995041,4.78448867798,0.389615952969,156
1531943898399884288,3759,1531943898398191730,NED,-14.1300001144,8.67204666138,0.345088422298,156
1531943898444430647,3760,1531943898442627979,NED,-14.1300001144,8.67204666138,0.345088422298,156
1531943898491307124,3761,1531943898488512563,NED,-13.9899997711,0.691699981689,0.322824656963,156
1531943898525724474,3762,1531943898524656358,NED,-13.9899997711,0.691699981689,0.322824656963,156
1531943898589492862,3763,1531943898588748198,NED,-13.8599996567,-2.67696380615,0.300560891628,156
1531943898701443121,3764,1531943898696921059,NED,-13.75,-15.8905029297,0.278297126293,156
1531943898734835267,3765,1531943898733698735,NED,-13.75,-15.8905029297,0.278297126293,156
1531943898768855373,3766,1531943898768152725,NED,-13.6499996185,-26.2456893921,0.278297126293,155
1531943898818610635,3767,1531943898814498008,NED,-13.6499996185,-26.2456893921,0.278297126293,155
1531943898864400692,3768,1531943898863525438,NED,-13.6499996185,-26.2456893921,0.278297126293,155
1531943898973950721,3769,1531943898968766714,NED,-13.5699996948,-30.6331634521,0.267165243626,155
1531943898998218295,3770,1531943898997317857,NED,-13.5099992752,-29.9854278564,0.267165243626,155
1531943899036156471,3771,1531943899035123010,NED,-13.5099992752,-29.9854278564,0.267165243626,155
1531943899095019122,3772,1531943899092275888,NED,-13.4600000381,-21.6867446899,0.256033331156,155
1531943899168063473,3773,1531943899167445368,NED,-13.4200000763,-24.165725708,0.244901463389,155
1531943899248205186,3774,1531943899246103609,NED,-13.4200000763,-24.165725708,0.244901463389,155
1531943899290863663,3775,1531943899289748571,NED,-13.3899993896,-17.1468734741,0.244901463389,155
1531943899337201554,3776,1531943899336826359,NED,-13.3899993896,-17.1468734741,0.244901463389,155
1531943899389031162,3777,1531943899387604330,NED,-13.3699998856,-17.9656982422,0.233769580722,155
1531943899441010496,3778,1531943899435771706,NED,-13.3699998856,-17.9656982422,0.233769580722,155
1531943899487551266,3779,1531943899485721046,NED,-13.3699998856,-0.895118713379,0.222637683153,155
1531943899558180380,3780,1531943899556862122,NED,-13.3699998856,5.71222305298,0.222637683153,155
1531943899612461161,3781,1531943899611910767,NED,-13.3699998856,5.71222305298,0.222637683153,155
1531943899653191498,3782,1531943899650409833,NED,-13.3699998856,5.71222305298,0.222637683153,155
1531943899736346682,3783,1531943899735421957,NED,-13.3800001144,23.4025001526,0.211505800486,155
1531943899807803819,3784,1531943899806557465,NED,-13.3800001144,30.5885314941,0.200373917818,155
1531943899857487754,3785,1531943899855806365,NED,-13.3800001144,30.5885314941,0.200373917818,155
1531943899886993639,3786,1531943899886349102,NED,-13.3999996185,55.483341217,0.200373917818,155
1531943899937780826,3787,1531943899937222080,NED,-13.3999996185,55.483341217,0.200373917818,155
1531943899984832534,3788,1531943899983849601,NED,-13.3999996185,80.029586792,0.189242035151,156
1531943900045912121,3789,1531943900044976227,NED,-13.3999996185,80.029586792,0.189242035151,156
1531943900080825371,3790,1531943900079615016,NED,-13.4099998474,79.9708404541,0.178110152483,156
1531943900135420357,3791,1531943900134432656,NED,-13.4099998474,79.9708404541,0.178110152483,156
1531943900213451919,3792,1531943900204565456,NED,-13.4200000763,84.2702865601,0.178110152483,156
1531943900239073014,3793,1531943900238287327,NED,-13.4200000763,84.2702865601,0.178110152483,156
1531943900285275676,3794,1531943900281706307,NED,-13.4200000763,92.4964904785,0.166978269815,156
1531943900319227401,3795,1531943900306080761,NED,-13.4200000763,92.4964904785,0.166978269815,156
1531943900343264321,3796,1531943900342622185,NED,-13.4200000763,92.4964904785,0.166978269815,156
1531943900394925740,3797,1531943900389763076,NED,-13.4099998474,114.306732178,0.155846387148,156
1531943900432844461,3798,1531943900430787491,NED,-13.4099998474,114.306732178,0.155846387148,156
1531943900532389291,3799,1531943900520903273,NED,-13.4099998474,115.178588867,0.155846387148,156
1531943900545649498,3800,1531943900542946647,NED,-13.4099998474,115.178588867,0.155846387148,156
1531943900570333995,3801,1531943900569823697,NED,-13.3999996185,123.112960815,0.14471450448,157
1531943900628016436,3802,1531943900627132989,NED,-13.3999996185,123.112960815,0.14471450448,157
1531943900676764990,3803,1531943900676063878,NED,-13.3800001144,121.744445801,0.133582621813,157
1531943900778252967,3804,1531943900776707160,NED,-13.3599996567,113.64831543,0.111318841577,157
1531943900836212524,3805,1531943900832733682,NED,-13.3599996567,113.64831543,0.111318841577,157
1531943900882205173,3806,1531943900878224736,NED,-13.3599996567,90.3593063354,0.0890550762415,157
1531943900922567163,3807,1531943900921346632,NED,-13.3599996567,90.3593063354,0.0890550762415,157
1531943900972702710,3808,1531943900966707544,NED,-13.3599996567,89.80884552,0.0556594207883,158
1531943901010608343,3809,1531943901009756192,NED,-13.3599996567,89.80884552,0.0556594207883,158
1531943901063472437,3810,1531943901062596191,NED,-13.3599996567,89.80884552,0.0556594207883,158
1531943901104127353,3811,1531943901102504042,NED,-13.3599996567,83.5291900635,0.0111318845302,158
1531943901137392141,3812,1531943901136959698,NED,-13.3599996567,83.5291900635,0.0111318845302,158
1531943901207052499,3813,1531943901206077534,NED,-13.3699998856,85.7878723145,-0.0333956554532,158
1531943901246716226,3814,1531943901245751180,NED,-13.3699998856,85.7878723145,-0.0333956554532,158
1531943901327940809,3815,1531943901318782254,NED,-13.3699998856,74.4779586792,-0.0890550762415,158
1531943901346063491,3816,1531943901345152109,NED,-13.3699998856,74.4779586792,-0.0890550762415,158
1531943901405774134,3817,1531943901404922656,NED,-13.3599996567,73.1025695801,-0.133582621813,159
1531943901440244094,3818,1531943901435959756,NED,-13.3599996567,73.1025695801,-0.133582621813,159
1531943901499311128,3819,1531943901496327480,NED,-13.3499994278,66.0668334961,-0.189242035151,159
1531943901555366579,3820,1531943901554625435,NED,-13.3499994278,66.0668334961,-0.189242035151,159
1531943901595449725,3821,1531943901594107275,NED,-13.3499994278,63.942527771,-0.233769580722,159
1531943901638561989,3822,1531943901637910892,NED,-13.3499994278,63.942527771,-0.233769580722,159
1531943901689831477,3823,1531943901689004702,NED,-13.3400001526,54.6383857727,-0.278297126293,160
1531943901720212104,3824,1531943901718945846,NED,-13.3400001526,54.6383857727,-0.278297126293,160
1531943901762345404,3825,1531943901761794946,NED,-13.3400001526,54.6383857727,-0.278297126293,160
1531943901812075804,3826,1531943901811021319,NED,-13.3400001526,56.8623542786,-0.311692774296,160
1531943901840139881,3827,1531943901839477872,NED,-13.3400001526,56.8623542786,-0.311692774296,160
1531943901934106470,3828,1531943901933113521,NED,-13.3099994659,79.048538208,-0.333956539631,161
1531943901952507676,3829,1531943901951799236,NED,-13.3099994659,79.048538208,-0.333956539631,161
1531943902007444516,3830,1531943902006186450,NED,-13.2699995041,100.26902771,-0.356220304966,161
1531943902062562538,3831,1531943902061776786,NED,-13.2699995041,100.26902771,-0.356220304966,161
1531943902100257966,3832,1531943902095012679,NED,-13.2100000381,100.537017822,-0.378484070301,162
1531943902146873329,3833,1531943902146329751,NED,-13.2100000381,100.537017822,-0.378484070301,162
1531943902171054729,3834,1531943902167418961,NED,-13.1499996185,98.9182434082,-0.389615952969,162
1531943902248320573,3835,1531943902246903436,NED,-13.1499996185,98.9182434082,-0.389615952969,162
1531943902319907439,3836,1531943902313777554,NED,-13.0799999237,107.581802368,-0.411879718304,163
1531943902341998558,3837,1531943902341349733,NED,-13.0799999237,107.581802368,-0.411879718304,163
1531943902382587042,3838,1531943902381012084,NED,-12.9899997711,118.15700531,-0.423011600971,163
1531943902448011192,3839,1531943902444767579,NED,-12.9899997711,118.15700531,-0.423011600971,163
1531943902465485401,3840,1531943902464567363,NED,-12.9099998474,119.857406616,-0.445275366306,164
1531943902520969819,3841,1531943902517890076,NED,-12.9099998474,119.857406616,-0.445275366306,164
1531943902546935519,3842,1531943902545074100,NED,-12.9099998474,119.857406616,-0.445275366306,164
1531943902582832407,3843,1531943902582237566,NED,-12.8099994659,120.117095947,-0.456407278776,164
1531943902635752053,3844,1531943902634418916,NED,-12.8099994659,120.117095947,-0.456407278776,164
1531943902700885678,3845,1531943902699942968,NED,-12.7199993134,115.92149353,-0.478671044111,165
1531943902775208898,3846,1531943902774493930,NED,-12.6300001144,92.4407958984,-0.489802926779,165
1531943902805405080,3847,1531943902799553016,NED,-12.6300001144,92.4407958984,-0.489802926779,165
1531943902824615430,3848,1531943902823622033,NED,-12.6300001144,92.4407958984,-0.489802926779,165
1531943902937148089,3849,1531943902936166916,NED,-12.5399999619,59.2058181763,-0.489802926779,166
1531943902953444359,3850,1531943902950761732,NED,-12.5399999619,59.2058181763,-0.489802926779,166
1531943902997702468,3851,1531943902996371570,NED,-12.4699993134,71.5414047241,-0.489802926779,167
1531943903035983170,3852,1531943903034425843,NED,-12.4699993134,71.5414047241,-0.489802926779,167
1531943903129615173,3853,1531943903125785198,NED,-12.3999996185,50.5681037903,-0.489802926779,167
1531943903149493324,3854,1531943903145830132,NED,-12.3999996185,50.5681037903,-0.489802926779,167
1531943903208214347,3855,1531943903206942297,NED,-12.3499994278,3.87105941772,-0.478671044111,168
1531943903279514242,3856,1531943903278238224,NED,-12.3099994659,-27.9022216797,-0.456407278776,169
1531943903316497742,3857,1531943903315996340,NED,-12.3099994659,-27.9022216797,-0.456407278776,169
1531943903352537925,3858,1531943903350445628,NED,-12.3099994659,-27.9022216797,-0.456407278776,169
1531943903422749127,3859,1531943903421880593,NED,-12.279999733,-42.4766540527,-0.423011600971,169
1531943903448676396,3860,1531943903446465957,NED,-12.279999733,-42.4766540527,-0.423011600971,169
1531943903517504670,3861,1531943903516153292,NED,-12.25,-41.3513183594,-0.378484070301,170
1531943903574276882,3862,1531943903573539035,NED,-12.2299995422,-55.2539825439,-0.322824656963,171
1531943903612943405,3863,1531943903609255893,NED,-12.2299995422,-55.2539825439,-0.322824656963,171
1531943903717854100,3864,1531943903716483011,NED,-12.2199993134,-42.2040939331,-0.278297126293,172
1531943903794000790,3865,1531943903791257780,NED,-12.2100000381,-21.7449188232,-0.222637683153,173
1531943903829686385,3866,1531943903828822234,NED,-12.2100000381,-21.7449188232,-0.222637683153,173
1531943903877088139,3867,1531943903875490013,NED,-12.2100000381,-8.57162475586,-0.166978269815,174
1531943903959031982,3868,1531943903950518538,NED,-12.2100000381,-8.57162475586,-0.166978269815,174
1531943903985730250,3869,1531943903985133873,NED,-12.2199993134,2.36444473267,-0.111318841577,174
