time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2018/07/18/15:58:10.469484,1324,1531943890,468534927,map,base_link,-222.730546424,145.992703566,50.435,-0.059571272121,-0.0501203230779,-0.688435591374,-0.72110724118,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.69,-0.3,-0.61,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:10.733760,1325,1531943890,732531998,map,base_link,-222.721965272,150.046117138,50.594,-0.059571272121,-0.0501203230779,-0.688435591374,-0.72110724118,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.59,0.07,-0.24,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:10.981777,1326,1531943890,981062872,map,base_link,-222.611806887,153.655316385,50.667,-0.0772407480375,-0.0753469532511,-0.664450742093,-0.739501125632,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.51,0.47,-0.21,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:11.217679,1327,1531943891,216587175,map,base_link,-222.391592683,157.364459551,50.734,-0.0772407480375,-0.0753469532511,-0.664450742093,-0.739501125632,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.42,1.0,-0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:11.497224,1328,1531943891,496236301,map,base_link,-221.951252304,161.684382356,50.737,-0.095631371625,-0.0981428833642,-0.638347674928,-0.757452877161,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.31,1.71,0.18,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:11.732856,1329,1531943891,729978863,map,base_link,-221.460149184,164.982622193,50.733,-0.0980779137371,-0.0953786685302,-0.630432388999,-0.764093342025,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.23,2.37,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:12.011681,1330,1531943892,11013349,map,base_link,-220.638860258,169.247008183,50.759,-0.0980779137371,-0.0953786685302,-0.630432388999,-0.764093342025,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.14,3.09,0.12,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:12.244737,1331,1531943892,242871936,map,base_link,-219.775262608,172.867288951,50.759,-0.100914977797,-0.095099593337,-0.620890211773,-0.771535857578,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.05,3.7,0.2,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:12.510361,1332,1531943892,508520325,map,base_link,-218.691552629,176.731877975,50.732,-0.130941647145,-0.116047809802,-0.607729766989,-0.774630054412,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",14.93,4.45,0.31,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:12.714454,1333,1531943892,713746502,map,base_link,-217.607859892,179.974572349,50.657,-0.130941647145,-0.116047809802,-0.607729766989,-0.774630054412,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",14.8,5.21,0.6,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:12.967113,1334,1531943892,965526436,map,base_link,-216.083935449,183.81693234,50.422,-0.197940737486,-0.175412812338,-0.552220558425,-0.790634090186,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",14.65,6.06,1.4,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:13.226320,1335,1531943893,222914952,map,base_link,-214.441499193,187.337233091,50.051,-0.197940737486,-0.175412812338,-0.552220558425,-0.790634090186,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",14.39,7.29,1.53,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:13.455983,1336,1531943893,455144322,map,base_link,-212.621301083,190.457742168,49.749,-0.226085990797,-0.180524962549,-0.464906791573,-0.836754168087,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",13.94,8.85,1.2,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:13.737650,1337,1531943893,736527645,map,base_link,-209.514313488,194.533266916,49.496,-0.226085990797,-0.180524962549,-0.464906791573,-0.836754168087,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",12.94,11.0,0.65,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:13.972567,1338,1531943893,971104541,map,base_link,-206.847578707,197.32060201,49.372,-0.264781524379,-0.160148715284,-0.418668010271,-0.853791678641,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",12.11,12.16,0.69,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:14.190818,1339,1531943894,188486110,map,base_link,-203.715242395,200.074610789,49.295,-0.265030016944,-0.134167786505,-0.354410260773,-0.886651826955,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",11.0,13.46,0.14,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:14.422442,1340,1531943894,419930980,map,base_link,-200.540595469,202.384413276,49.308,-0.265030016944,-0.134167786505,-0.354410260773,-0.886651826955,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",9.83,14.5,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:14.691297,1341,1531943894,690256765,map,base_link,-196.206166947,204.882978038,49.395,-0.287780446145,-0.125471287711,-0.262444275807,-0.912448559028,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",7.85,15.78,-0.29,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:14.892055,1342,1531943894,887537244,map,base_link,-192.929964595,206.282155677,49.511,-0.31428866347,-0.0828351980898,-0.214717648917,-0.921008847523,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",6.33,16.44,-0.47,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:15.134351,1343,1531943895,133499684,map,base_link,-188.891869674,207.525844495,49.7,-0.31428866347,-0.0828351980898,-0.214717648917,-0.921008847523,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",4.41,17.01,-0.73,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:15.398720,1344,1531943895,396883566,map,base_link,-184.379717204,208.380843623,49.989,-0.321340560981,-0.0304981328242,-0.174862436842,-0.930179141856,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",2.7,17.28,-0.82,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:15.646796,1345,1531943895,643748430,map,base_link,-180.231593995,208.813855142,50.257,-0.321340560981,-0.0304981328242,-0.174862436842,-0.930179141856,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",1.34,17.35,-0.9,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:15.868469,1346,1531943895,867389389,map,base_link,-176.125806337,208.969240461,50.56,-0.232471374629,0.000335936640718,-0.0890781928552,-0.96851537039,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.22,17.28,-1.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:16.117368,1347,1531943896,116425686,map,base_link,-172.036955771,208.913630628,50.925,-0.232471374629,0.000335936640718,-0.0890781928552,-0.96851537039,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-0.6,17.14,-1.24,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:16.388524,1348,1531943896,385899360,map,base_link,-168.007367334,208.71365696,51.308,-0.133034884859,0.0141790257986,-0.03530967849,-0.990380685011,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-1.06,16.95,-1.05,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:16.611128,1349,1531943896,610021084,map,base_link,-163.78307012,208.435941892,51.6,-0.0602558660353,0.0043152148634,-0.0087274685574,-0.998135482197,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-1.3,16.77,-0.5,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:58:16.873027,1350,1531943896,868954874,map,base_link,-159.558767898,208.113801377,51.697,-0.0602558660353,0.0043152148634,-0.0087274685574,-0.998135482197,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-1.43,16.67,0.25,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
